promotion_id,job_title,stage,stage_role,resource_id,resource_name,difficulty,resource_type,skill_tag,score,rank,rationale
技术支持工程师_promotion2,技术支持工程师,3,高级运维工程师 / SRE工程师,技术支持工程师_1,计算机网络,进阶,视频课程,计算机网络,0.55,2,难度进阶适配阶段3；匹配路线关键词网络
技术支持工程师_promotion2,技术支持工程师,3,高级运维工程师 / SRE工程师,技术支持工程师_11,Nginx官方文档,进阶,文档教程,Nginx,0.49,3,难度进阶适配阶段3
技术支持工程师_promotion2,技术支持工程师,3,高级运维工程师 / SRE工程师,技术支持工程师_3,操作系统,进阶,视频课程,操作系统,0.43,4,难度进阶适配阶段3
技术支持工程师_promotion2,技术支持工程师,3,高级运维工程师 / SRE工程师,job_interview10,牛客网笔试面试题库,进阶,在线练习,笔试面试,0.64,5,通用面试资源；贴合晋级路径「工程师」；匹配路线能力「运维」
技术支持工程师_promotion2,技术支持工程师,3,高级运维工程师 / SRE工程师,job_interview7,沟通技巧,入门,视频课程,沟通技巧,0.6,6,通用面试资源；适配岗位「技术支持工程师」面试场景；匹配路线能力「运维」
技术支持工程师_promotion3,技术支持工程师,1,技术支持工程师,技术支持工程师_2,Linux系统管理,入门,视频课程,Linux,0.63,1,难度入门适配阶段1；匹配路线关键词管理
技术支持工程师_promotion3,技术支持工程师,1,技术支持工程师,技术支持工程师_6,沟通技巧,入门,视频课程,沟通技巧,0.63,2,难度入门适配阶段1；匹配路线关键词沟通
技术支持工程师_promotion3,技术支持工程师,1,技术支持工程师,技术支持工程师_7,客户服务与管理,入门,视频课程,客户服务,0.63,3,难度入门适配阶段1；匹配路线关键词管理
技术支持工程师_promotion3,技术支持工程师,1,技术支持工程师,技术支持工程师_10,Redis入门指南,入门,文档教程,Redis,0.43,4,难度入门适配阶段1
技术支持工程师_promotion3,技术支持工程师,1,技术支持工程师,技术支持工程师_13,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.43,5,难度入门适配阶段1
技术支持工程师_promotion3,技术支持工程师,2,高级技术支持,技术支持工程师_1,计算机网络,进阶,视频课程,计算机网络,0.43,1,难度进阶适配阶段2
技术支持工程师_promotion3,技术支持工程师,2,高级技术支持,技术支持工程师_11,Nginx官方文档,进阶,文档教程,Nginx,0.43,2,难度进阶适配阶段2
技术支持工程师_promotion3,技术支持工程师,2,高级技术支持,技术支持工程师_12,Wireshark用户指南,进阶,文档教程,网络抓包,0.43,3,难度进阶适配阶段2
技术支持工程师_promotion3,技术支持工程师,2,高级技术支持,技术支持工程师_3,操作系统,进阶,视频课程,操作系统,0.43,4,难度进阶适配阶段2
技术支持工程师_promotion3,技术支持工程师,2,高级技术支持,技术支持工程师_4,MySQL数据库设计与应用,进阶,视频课程,MySQL,0.43,5,难度进阶适配阶段2
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,技术支持工程师_11,Nginx官方文档,进阶,文档教程,Nginx,0.49,1,难度进阶适配阶段3
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,技术支持工程师_12,Wireshark用户指南,进阶,文档教程,网络抓包,0.49,2,难度进阶适配阶段3
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,技术支持工程师_1,计算机网络,进阶,视频课程,计算机网络,0.43,3,难度进阶适配阶段3
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,技术支持工程师_3,操作系统,进阶,视频课程,操作系统,0.43,4,难度进阶适配阶段3
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.63,5,通用面试资源；贴合晋级路径「管理」；匹配路线能力「管理」
技术支持工程师_promotion3,技术支持工程师,3,技术支持主管 / IT服务经理,job_interview7,沟通技巧,入门,视频课程,沟通技巧,0.6,6,通用面试资源；适配岗位「技术支持工程师」面试场景；匹配路线能力「管理」
测试工程师_promotion1,测试工程师,1,测试助理,测试工程师_1,软件测试,入门,视频课程,软件测试理论,0.51,1,难度入门适配阶段1
测试工程师_promotion1,测试工程师,1,测试助理,测试工程师_12,Linux系统管理,入门,视频课程,Linux,0.51,2,难度入门适配阶段1
测试工程师_promotion1,测试工程师,1,测试助理,测试工程师_2,软件工程,入门,视频课程,软件工程,0.51,3,难度入门适配阶段1
测试工程师_promotion1,测试工程师,1,测试助理,测试工程师_4,Python语言程序设计,入门,视频课程,Python,0.51,4,难度入门适配阶段1
测试工程师_promotion1,测试工程师,1,测试助理,测试工程师_13,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.43,5,难度入门适配阶段1
测试工程师_promotion1,测试工程师,2,测试工程师,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.43,1,难度进阶适配阶段2
测试工程师_promotion1,测试工程师,2,测试工程师,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.43,2,难度进阶适配阶段2
测试工程师_promotion1,测试工程师,2,测试工程师,测试工程师_3,Java程序设计,进阶,视频课程,Java基础,0.43,3,难度进阶适配阶段2
测试工程师_promotion1,测试工程师,2,测试工程师,测试工程师_5,MySQL数据库设计与应用,进阶,视频课程,MySQL,0.43,4,难度进阶适配阶段2
测试工程师_promotion1,测试工程师,2,测试工程师,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.43,5,难度进阶适配阶段2
测试工程师_promotion1,测试工程师,3,高级测试工程师,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.49,1,难度进阶适配阶段3
测试工程师_promotion1,测试工程师,3,高级测试工程师,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.49,2,难度进阶适配阶段3
测试工程师_promotion1,测试工程师,3,高级测试工程师,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.49,3,难度进阶适配阶段3
测试工程师_promotion1,测试工程师,3,高级测试工程师,测试工程师_7,JUnit 5用户指南,进阶,文档教程,单元测试,0.49,4,难度进阶适配阶段3
测试工程师_promotion1,测试工程师,3,高级测试工程师,job_interview10,牛客网笔试面试题库,进阶,在线练习,笔试面试,0.7,5,通用面试资源；适配岗位「测试工程师」面试场景；贴合晋级路径「工程师」
测试工程师_promotion1,测试工程师,3,高级测试工程师,job_interview2,求职OMG-大学生就业指导与技能开发,入门,视频课程,面试技巧,0.32,6,通用面试资源；通用求职面试基础
测试工程师_promotion2,测试工程师,1,测试开发实习生,测试工程师_1,软件测试,入门,视频课程,软件测试理论,0.63,1,难度入门适配阶段1；匹配路线关键词测试
测试工程师_promotion2,测试工程师,1,测试开发实习生,测试工程师_12,Linux系统管理,入门,视频课程,Linux,0.63,2,难度入门适配阶段1；匹配路线关键词测试
测试工程师_promotion2,测试工程师,1,测试开发实习生,测试工程师_4,Python语言程序设计,入门,视频课程,Python,0.63,3,难度入门适配阶段1；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,1,测试开发实习生,测试工程师_13,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.55,4,难度入门适配阶段1；匹配路线关键词测试
测试工程师_promotion2,测试工程师,1,测试开发实习生,测试工程师_8,Postman学习中心,入门,文档教程,接口测试,0.55,5,难度入门适配阶段1；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,2,测试开发工程师,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.55,1,难度进阶适配阶段2；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,2,测试开发工程师,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.55,2,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion2,测试工程师,2,测试开发工程师,测试工程师_3,Java程序设计,进阶,视频课程,Java基础,0.55,3,难度进阶适配阶段2；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,2,测试开发工程师,测试工程师_5,MySQL数据库设计与应用,进阶,视频课程,MySQL,0.55,4,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion2,测试工程师,2,测试开发工程师,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.55,5,难度进阶适配阶段2；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.61,1,难度进阶适配阶段3；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.61,2,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.61,3,难度进阶适配阶段3；匹配路线关键词自动化
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,测试工程师_7,JUnit 5用户指南,进阶,文档教程,单元测试,0.61,4,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,job_interview10,牛客网笔试面试题库,进阶,在线练习,笔试面试,0.94,5,通用面试资源；适配岗位「测试工程师」面试场景；贴合晋级路径「开发」；匹配路线能力「架构」
测试工程师_promotion2,测试工程师,3,高级测试开发工程师 / 测试架构师,job_interview1,大学生职业发展与就业指导,入门,视频课程,求职指导,0.44,6,通用面试资源；匹配路线能力「架构」；通用求职面试基础
测试工程师_promotion3,测试工程师,1,测试工程师,测试工程师_1,软件测试,入门,视频课程,软件测试理论,0.63,1,难度入门适配阶段1；匹配路线关键词管理
测试工程师_promotion3,测试工程师,1,测试工程师,测试工程师_12,Linux系统管理,入门,视频课程,Linux,0.63,2,难度入门适配阶段1；匹配路线关键词管理
测试工程师_promotion3,测试工程师,1,测试工程师,测试工程师_2,软件工程,入门,视频课程,软件工程,0.63,3,难度入门适配阶段1；匹配路线关键词质量
测试工程师_promotion3,测试工程师,1,测试工程师,测试工程师_4,Python语言程序设计,入门,视频课程,Python,0.63,4,难度入门适配阶段1；匹配路线关键词测试
测试工程师_promotion3,测试工程师,1,测试工程师,测试工程师_13,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.55,5,难度入门适配阶段1；匹配路线关键词管理
测试工程师_promotion3,测试工程师,2,高级测试工程师,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.55,1,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion3,测试工程师,2,高级测试工程师,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.55,2,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion3,测试工程师,2,高级测试工程师,测试工程师_3,Java程序设计,进阶,视频课程,Java基础,0.55,3,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion3,测试工程师,2,高级测试工程师,测试工程师_5,MySQL数据库设计与应用,进阶,视频课程,MySQL,0.55,4,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion3,测试工程师,2,高级测试工程师,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.55,5,难度进阶适配阶段2；匹配路线关键词测试
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,测试工程师_10,Playwright官方文档,进阶,文档教程,自动化测试,0.61,1,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,测试工程师_11,ISTQB软件测试认证概览,进阶,文档教程,测试认证,0.61,2,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,测试工程师_6,Selenium官方文档,进阶,文档教程,自动化测试,0.61,3,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,测试工程师_7,JUnit 5用户指南,进阶,文档教程,单元测试,0.61,4,难度进阶适配阶段3；匹配路线关键词测试
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,job_interview10,牛客网笔试面试题库,进阶,在线练习,笔试面试,0.82,5,通用面试资源；适配岗位「测试工程师」面试场景；贴合晋级路径「工程师」；匹配路线能力「管理」
测试工程师_promotion3,测试工程师,3,测试主管 / 质量经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.64,6,通用面试资源；贴合晋级路径「管理」；匹配路线能力「管理」
软件测试_promotion1,软件测试,1,软件测试助理,软件测试_1,软件测试,入门,视频课程,软件测试理论,0.51,1,难度入门适配阶段1
软件测试_promotion1,软件测试,1,软件测试助理,软件测试_12,Linux系统管理,入门,视频课程,Linux,0.51,2,难度入门适配阶段1
软件测试_promotion1,软件测试,1,软件测试助理,软件测试_2,软件工程,入门,视频课程,软件工程,0.51,3,难度入门适配阶段1
软件测试_promotion1,软件测试,1,软件测试助理,软件测试_4,Python语言程序设计,入门,视频课程,Python,0.51,4,难度入门适配阶段1
软件测试_promotion1,软件测试,1,软件测试助理,软件测试_13,Pro Git第二版（中文版）,入门,文档教程,Git版本控制,0.43,5,难度入门适配阶段1
软件测试_promotion1,软件测试,2,软件测试工程师,软件测试_10,Playwright官方文档,进阶,文档教程,自动化测试,0.43,1,难度进阶适配阶段2
